l1,l2,l3,alpha,grp_synth,accuracy,sensi,speci,mean_unfairness,mean_unfairness_unwt,max_unfairness,A_unfairness,B_unfairness,C_unfairness,min_egfr,mean_diastolic,mean_systolic,max_ha1c,mean_ha1c,max_bili,mean_bili,female,age,htn_emerg,dm2,kidstone,obstruction,glomerulonephritis,proteinuria,pyelonephritis,mean_ha1c_missing,mean_bili_missing,min_egfr_missing,Intercept
0.0005692918578948272,0.0008670976994133029,0.04913845468816755,0.7,unweighted,0.9186943620178042,0.3869565217391304,0.9413985148514852,-0.018786491523831654,-0.0552791597567717,-0.1658374792703151,0.0,-0.1658374792703151,0.0,-2.695457093170556,-0.5046437582174859,0.5197849174972948,0.35667278435212424,-0.2827211021439893,-0.30048652349801186,0.15173564802084827,-0.034882742435311025,-0.7412829966238498,0.049253269420067435,0.41739841891835616,-0.0376763802570119,-0.15667152115109872,-0.10134928546852084,0.04787866008971894,0.04193527617325596,0.056070240697489795,-0.16248901502940394,-1.4207678777698223,-3.8796218184607163
0.0004326499580980432,0.06364500301461733,0.0005446172607237038,0.7,max,0.9071810089020772,0.3318840579710145,0.9317450495049505,-0.0814859496613348,-0.06895805441232375,-0.12778301185104377,-0.07909115138592748,0.0,-0.12778301185104377,-1.2096703082803364,-0.47187011425691533,0.2729700894050283,-0.12759823971073644,-0.23775428589710437,-5.155026422690191,2.453845645873697,-0.20938180027565437,-0.1750679460753425,0.006869986859202481,0.2674759208964073,0.057162216239429915,-0.16608303826800425,-0.08687841687519575,0.161497985816305,-0.07855435909119082,0.09616851425042876,-0.3814881155895276,-1.1815145975368626,-3.0857549811772755
0.0005692918578948272,0.0008670976994133029,0.04913845468816755,0.8,weighted,0.9186943620178042,0.3869565217391304,0.9413985148514852,-0.018786491523831654,-0.0552791597567717,-0.1658374792703151,0.0,-0.1658374792703151,0.0,-2.695457093170556,-0.5046437582174859,0.5197849174972948,0.35667278435212424,-0.2827211021439893,-0.30048652349801186,0.15173564802084827,-0.034882742435311025,-0.7412829966238498,0.049253269420067435,0.41739841891835616,-0.0376763802570119,-0.15667152115109872,-0.10134928546852084,0.04787866008971894,0.04193527617325596,0.056070240697489795,-0.16248901502940394,-1.4207678777698223,-3.8796218184607163
0.0005692918578948272,0.0008670976994133029,0.04913845468816755,0.8,unweighted,0.9186943620178042,0.3869565217391304,0.9413985148514852,-0.018786491523831654,-0.0552791597567717,-0.1658374792703151,0.0,-0.1658374792703151,0.0,-2.695457093170556,-0.5046437582174859,0.5197849174972948,0.35667278435212424,-0.2827211021439893,-0.30048652349801186,0.15173564802084827,-0.034882742435311025,-0.7412829966238498,0.049253269420067435,0.41739841891835616,-0.0376763802570119,-0.15667152115109872,-0.10134928546852084,0.04787866008971894,0.04193527617325596,0.056070240697489795,-0.16248901502940394,-1.4207678777698223,-3.8796218184607163
0.0004326499580980432,0.06364500301461733,0.0005446172607237038,0.8,max,0.9071810089020772,0.3318840579710145,0.9317450495049505,-0.0814859496613348,-0.06895805441232375,-0.12778301185104377,-0.07909115138592748,0.0,-0.12778301185104377,-1.2096703082803364,-0.47187011425691533,0.2729700894050283,-0.12759823971073644,-0.23775428589710437,-5.155026422690191,2.453845645873697,-0.20938180027565437,-0.1750679460753425,0.006869986859202481,0.2674759208964073,0.057162216239429915,-0.16608303826800425,-0.08687841687519575,0.161497985816305,-0.07855435909119082,0.09616851425042876,-0.3814881155895276,-1.1815145975368626,-3.0857549811772755
0.0005692918578948272,0.0008670976994133029,0.04913845468816755,0.9,weighted,0.9186943620178042,0.3869565217391304,0.9413985148514852,-0.018786491523831654,-0.0552791597567717,-0.1658374792703151,0.0,-0.1658374792703151,0.0,-2.695457093170556,-0.5046437582174859,0.5197849174972948,0.35667278435212424,-0.2827211021439893,-0.30048652349801186,0.15173564802084827,-0.034882742435311025,-0.7412829966238498,0.049253269420067435,0.41739841891835616,-0.0376763802570119,-0.15667152115109872,-0.10134928546852084,0.04787866008971894,0.04193527617325596,0.056070240697489795,-0.16248901502940394,-1.4207678777698223,-3.8796218184607163
0.0005692918578948272,0.0008670976994133029,0.04913845468816755,0.9,unweighted,0.9186943620178042,0.3869565217391304,0.9413985148514852,-0.018786491523831654,-0.0552791597567717,-0.1658374792703151,0.0,-0.1658374792703151,0.0,-2.695457093170556,-0.5046437582174859,0.5197849174972948,0.35667278435212424,-0.2827211021439893,-0.30048652349801186,0.15173564802084827,-0.034882742435311025,-0.7412829966238498,0.049253269420067435,0.41739841891835616,-0.0376763802570119,-0.15667152115109872,-0.10134928546852084,0.04787866008971894,0.04193527617325596,0.056070240697489795,-0.16248901502940394,-1.4207678777698223,-3.8796218184607163
0.0004326499580980432,0.06364500301461733,0.0005446172607237038,0.9,max,0.9071810089020772,0.3318840579710145,0.9317450495049505,-0.0814859496613348,-0.06895805441232375,-0.12778301185104377,-0.07909115138592748,0.0,-0.12778301185104377,-1.2096703082803364,-0.47187011425691533,0.2729700894050283,-0.12759823971073644,-0.23775428589710437,-5.155026422690191,2.453845645873697,-0.20938180027565437,-0.1750679460753425,0.006869986859202481,0.2674759208964073,0.057162216239429915,-0.16608303826800425,-0.08687841687519575,0.161497985816305,-0.07855435909119082,0.09616851425042876,-0.3814881155895276,-1.1815145975368626,-3.0857549811772755
0.0005692918578948272,0.0008670976994133029,0.04913845468816755,0.99,weighted,0.9186943620178042,0.3869565217391304,0.9413985148514852,-0.018786491523831654,-0.0552791597567717,-0.1658374792703151,0.0,-0.1658374792703151,0.0,-2.695457093170556,-0.5046437582174859,0.5197849174972948,0.35667278435212424,-0.2827211021439893,-0.30048652349801186,0.15173564802084827,-0.034882742435311025,-0.7412829966238498,0.049253269420067435,0.41739841891835616,-0.0376763802570119,-0.15667152115109872,-0.10134928546852084,0.04787866008971894,0.04193527617325596,0.056070240697489795,-0.16248901502940394,-1.4207678777698223,-3.8796218184607163
0.0005692918578948272,0.0008670976994133029,0.04913845468816755,0.99,unweighted,0.9186943620178042,0.3869565217391304,0.9413985148514852,-0.018786491523831654,-0.0552791597567717,-0.1658374792703151,0.0,-0.1658374792703151,0.0,-2.695457093170556,-0.5046437582174859,0.5197849174972948,0.35667278435212424,-0.2827211021439893,-0.30048652349801186,0.15173564802084827,-0.034882742435311025,-0.7412829966238498,0.049253269420067435,0.41739841891835616,-0.0376763802570119,-0.15667152115109872,-0.10134928546852084,0.04787866008971894,0.04193527617325596,0.056070240697489795,-0.16248901502940394,-1.4207678777698223,-3.8796218184607163
